lon,lat,cnt,index
104.28489,30.52079,0,41780
103.74224,30.527340000000002,0,16790
103.88816700000001,30.633265,0,3019
103.75546,30.751170000000002,0,41664
103.93155,30.95999,0,1652
103.9873,30.691940000000002,0,30252
103.95813000000001,30.59682,0,38059
103.98084,31.087970000000002,0,17171
104.14103,30.561040999999996,0,16326
103.92047,30.70755,0,6198
103.87702,30.633370000000003,0,20205
103.93826999999999,30.52696,0,16192
104.03669000000001,30.23234,0,21263
104.20082,30.428929999999998,0,29714
104.03109,30.51393,0,21711
104.28005,30.745720000000002,0,10419
103.85628,30.54627,0,27128
104.22211,30.86471,0,26890
103.86482,30.5836,0,18548
103.8817,30.686020000000003,0,8177
104.09442,30.945429999999998,0,2969
103.91297,30.650309999999998,0,9352
103.25635,30.554479999999998,0,31406
103.90774,30.556620000000002,0,28653
103.98550999999999,30.42403,0,35250
104.14976999999999,30.524890000000003,0,22786
103.93795,30.67735,0,12255
103.967988,30.724431,0,39818
104.213759,30.75678,0,20162
103.93422,30.97001,0,1650
104.22417,30.74516,0,24221
103.915453,30.539323,0,40372
103.98901,30.805909999999997,0,27933
103.65949,30.622359999999997,0,24381
103.96894,30.48446,0,8807
104.28076999999999,30.7741,0,35904
104.04248,30.1973,0,21263
103.911472,30.942309,0,19564
104.32534,30.6707,0,36405
104.21087,30.57858,0,5282
104.24138,30.620929999999998,0,3323
104.225,30.64157,0,23837
104.00811999999999,30.847720000000002,0,27828
103.98444,30.616529999999997,0,3729
103.93401,30.63529,0,12687
104.03564,30.543229999999998,0,14724
103.66735,30.783640000000002,0,25248
104.27756,30.54945,0,7792
103.96391,30.476440000000004,0,28878
104.2818,30.950940000000003,0,28469
104.20795,30.89917,0,39203
104.38624,30.84978,0,20594
104.24081,30.72152,0,36205
103.90626999999999,30.6281,0,768
104.32215,30.94023,0,2041
103.95814,31.08948,0,14298
104.48524,30.606379999999998,0,7202
104.21828000000001,30.54174,0,16506
104.23229,30.53533,0,16485
103.97072,30.31881,0,10356
103.938889,30.610421999999996,0,29491
103.9366,30.921809999999997,0,17473
104.083177,30.386795000000003,0,26839
104.08932,30.770979999999998,0,32915
104.14809,30.40144,0,31308
104.46118,30.86037,0,10941
104.10981,30.877440000000004,0,33316
103.80848,30.739690000000003,0,13649
103.95841,30.94485,0,25068
104.38548,30.91303,0,3476
103.95931999999999,30.54301,0,42069
104.36806999999999,30.722890000000003,0,39543
103.65671999999999,30.97912,0,31397
104.24896,30.5925,0,13185
103.90815,30.50127,0,10750
103.85475,30.84272,0,4250
104.23996,30.879540000000002,0,10971
103.95827,30.838040000000003,0,4679
104.00388000000001,30.533179999999998,0,95
104.71723,31.45968,0,3180
104.21335,30.516809999999996,0,18284
104.13691999999999,30.47891,0,36872
104.13582,30.489459999999998,0,5167
104.06551999999999,30.80923,0,23623
104.54782,30.325409999999998,0,30445
104.047836,30.455809000000002,0,16364
104.37167,30.67672,0,36499
104.0322,30.9478,0,2745
103.646478,30.847640000000002,0,42022
103.74637,30.65561,0,1106
104.301317,30.866954999999997,0,9041
104.29472,30.814220000000002,0,31557
104.14284,30.512529999999998,0,21468
103.52362,30.5867,0,19785
103.88835,30.78769,0,2213
103.9138,30.6991,0,31871
103.98056,30.84812,0,28003
104.01814,30.867209999999996,0,19361
104.1121,30.423809999999996,0,11116
104.07786,30.85776,0,5576
0.0,0.0,0,29730
104.10346,30.85482,0,12916
104.04273,30.43498,0,15560
104.08671,30.54839,0,39147
104.02249,30.8859,0,33307
103.8528,30.05573,0,29030
103.35548,30.481579999999997,0,33287
104.08874,30.79358,0,5491
103.93244,30.874840000000003,0,42144
104.18379,30.87414,0,39194
103.60925,30.599079999999997,0,3520
103.84265,30.61301,0,12766
104.44378,30.711570000000002,0,12727
104.225328,30.582808,0,9759
104.17829,30.81655,0,2556
104.16369,30.85042,0,32796
104.20985999999999,30.74478,0,31296
104.05972,30.468290000000003,0,23173
104.41765,30.828359999999996,0,1329
103.99186999999999,30.452690000000004,0,29917
104.040401,30.897190000000002,0,6688
104.13273000000001,30.84311,0,37082
104.30383,30.650159999999996,0,3440
104.28368,30.659979999999997,0,5288
103.50561,30.175559999999997,0,22294
103.78867,30.76555,0,41669
103.85131,31.07297,0,19719
104.23401,30.590759999999996,0,13152
104.27783000000001,30.849859999999996,0,29318
103.9153,30.639190000000003,0,596
103.87538,30.97304,0,32294
104.085515,30.429003,0,41415
104.29063000000001,30.6143,0,10358
104.02953000000001,30.47232,0,39790
103.79459,30.817420000000002,0,38092
103.76652,30.544359999999998,0,16366
103.6381,31.00667,0,17849
104.40704000000001,31.14015,0,3180
104.00483,30.45715,0,17151
103.89998,30.941329999999997,0,19564
103.77832,31.228379999999998,0,30825
103.70143,30.499609999999997,0,15880
104.18041,30.88583,0,15567
104.18072,30.557840000000002,0,10827
104.54479,30.40806,0,3960
104.016145,30.789453,0,29271
103.85133,30.636359999999996,0,831
104.55691999999999,30.71084,0,37772
104.21213,30.770609999999998,0,39156
104.20822199999999,30.648033,0,35066
104.14865,30.721770000000003,0,29210
104.22282,31.00137,0,41358
104.20676,30.725890000000003,0,30942
104.23294,30.866840000000003,0,19490
104.13395,30.69425,0,5827
103.99089000000001,30.89081,0,33738
104.31983000000001,30.611340000000002,0,9612
103.932445,30.748566999999998,0,24798
103.92617,30.7702,0,3966
104.28950999999999,30.570629999999998,0,26900
103.84853000000001,30.09982,0,29030
103.53681,30.58855,0,41433
104.32183,30.85237,0,13388
104.27256,30.80019,0,35899
104.03126,30.82664,0,27888
103.93352,30.903470000000002,0,11007
104.23662,31.00655,0,41358
103.9778,30.394759999999998,0,18777
104.01079,30.5631,0,20014
103.57228,30.40227,0,3089
103.50541,30.188259999999996,0,22396
104.43425,30.859059999999996,0,13645
104.04191,30.99302,0,29270
104.64084,30.12139,0,6942
104.29433,30.797929999999997,0,30300
103.7243,30.9155,0,33699
103.86008000000001,30.353340000000003,0,25531
104.31185,30.61761,0,3282
103.90562,31.059759999999997,0,23629
104.10497,30.433770000000003,0,9794
103.92764,30.51688,0,10622
103.78174,30.67993,0,41048
104.05733000000001,30.987059999999996,0,5131
104.79675999999999,30.35867,0,31378
104.16595799999999,30.381791999999997,0,17212
103.88024,30.903309999999998,0,2201
104.28398,30.58522,0,9762
104.54185,30.699409999999997,0,20739
104.0769,30.79995,0,8207
104.24114,30.736079999999998,0,36202
104.02893,30.55098,0,36524
103.48733,30.52083,0,29148
104.23253000000001,30.831870000000002,0,41598
104.1783,30.58127,0,13346
104.38633100000001,31.150326,0,3180
103.73779,30.77307,0,36023
103.9764,30.45655,0,32677
103.92929000000001,30.470209999999998,0,24873
103.67858000000001,30.61755,0,5503
